"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14000","4000","4000","3452.5","3529.65","3553.6","3529.65","54","191.18","39.98","320","-660","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14100","4730.25","4730.25","4050","4050","4050","3601.75","2","7.4","1.76","80","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14200","2821.15","2821.15","2821.15","2821.15","2821.15","3525.55","1","3.4",".56","20","20","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14300","0","0","0","3208.15","0","3450.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14400","0","0","0","3136.05","0","3375.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14500","3310.5","3310.5","3310.5","3310.5","3310.5","3302.45","5","17.81","3.31","80","-20","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14600","0","0","0","2994.75","0","3230","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14700","0","0","0","2925.55","0","3158.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","14800","0","0","0","2857.4","0","3087.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27700","0","0","0","3464.35","0","48.7","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27800","0","0","0","3376.7","0","46.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27900","0","0","0","3289.8","0","45.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28000","36.05","36.05","22.45","24.35","24","24.35","908","5089.29","4.49","25820","-2760","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28100","0","0","0","3118.45","0","41.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28200","0","0","0","3034.05","0","40.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28300","0","0","0","2950.55","0","38.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28400","0","0","0","2868","0","37.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28500","25.4","25.65","20.2","23.85","22","23.85","31","176.84",".14","3660","-120","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28600","0","0","0","2705.8","0","34.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28700","0","0","0","2626.2","0","33.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","22400","0","0","0","2254.3","0","336.35","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","22500","0","0","0","2185.5","0","325","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","22600","0","0","0","2117.9","0","313.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","22700","0","0","0","2051.6","0","303.3","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","22800","0","0","0","1986.45","0","292.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","22900","0","0","0","1922.6","0","282.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23000","156.95","156.95","69.5","73","75.5","73","2061","9520.15","39.55","46900","3480","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23100","0","0","0","1798.7","0","263.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23200","0","0","0","1738.7","0","254.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23300","0","0","0","1679.95","0","246","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23400","0","0","0","1622.45","0","237.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23500","56","89","56","78.8","89","78.8","58","273.43",".83","2920","140","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23600","0","0","0","3221.6","0","221.3","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23700","0","0","0","3136.65","0","213.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23800","0","0","0","3052.6","0","206.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","23900","0","0","0","2969.45","0","198.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24000","106","106","51.1","53.35","57.3","53.35","1213","5838.17","15.77","33380","-140","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24100","0","0","0","2806.1","0","185.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24200","0","0","0","2725.9","0","178.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24300","0","0","0","2646.8","0","172.35","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24400","0","0","0","2568.8","0","166.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24500","0","0","0","95","95","160.35","0","0","0","700","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24600","0","0","0","2416.1","0","154.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24700","0","0","0","2342.5","0","149.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24800","0","0","0","3309.95","0","143.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","24900","0","0","0","3221","0","138.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25000","79.95","80","40","43.15","40","43.15","2430","12174.72","24.72","54180","8960","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25100","0","0","0","3045.55","0","128.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25200","0","0","0","2959.1","0","124.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25300","0","0","0","2873.6","0","119.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25400","0","0","0","2789","0","115.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25500","55","55.05","33","39.25","33","39.25","10","51.09",".09","920","100","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19200","630.75","630.75","462","541.4","478.75","541.4","5","19.76",".56","900","80","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19300","800","800","437","460.5","483.95","460.5","7","27.83",".81","340","-20","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19400","0","0","0","1520","1520","894.7","0","0","0","40","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19500","897.65","897.65","425.5","434.35","449.9","434.35","1826","7314.4","193","13520","1120","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19600","500","500","400","400","400","400","2","8.02",".18","160","20","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19700","364.5","384.85","337.85","359.6","384.85","359.6","6","24.07",".43","420","80","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19800","0","0","0","1544.55","1544.55","790.45","0","0","0","60","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","19900","0","0","0","3468.75","0","766.05","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20000","679.95","679.95","313.8","327.7","341","327.7","8463","34541.4","689.4","112720","20840","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20100","0","0","0","2400","2400","719.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20200","0","0","0","1082.9","1082.9","696.8","0","0","0","100","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20300","0","0","0","3665.15","0","674.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20400","0","0","0","1070.7","1070.7","653.7","0","0","0","20","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20500","432.25","455.55","241.65","250","254.1","250","1251","5204.83","75.73","10020","3020","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20600","0","0","0","1165.85","1165.85","612.95","0","0","0","80","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20700","0","0","0","3390.75","0","593.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20800","277.85","277.85","271.25","273.85","273.85","574.5","4","16.86",".22","160","-80","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","20900","258.25","261.4","258.25","261.4","261.4","556.05","3","12.7",".16","220","-40","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","21000","370","370","180.05","187","201","187","6284","26699.1","306.3","58240","4240","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","21100","0","0","0","899.7","899.7","520.75","0","0","0","1320","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","21200","0","0","0","1700","1700","503.9","0","0","0","20","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","34100","0","0","0","598.05","0","3.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","34200","0","0","0","574.35","0","3.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","34300","0","0","0","551.4","0","3.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","34400","0","0","0","437","0","3.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","34500","0","0","0","416.45","0","3.35","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28800","0","0","0","2547.7","0","31.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","28900","0","0","0","2470.3","0","30.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29000","30.15","30.15","18.25","20.05","20.05","20.05","237","1375.58",".98","12120","-280","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29100","0","0","0","2318.9","0","28.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29200","0","0","0","2246.1","0","27.35","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29300","0","0","0","1100","1100","26.3","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29400","0","0","0","2101.55","0","25.3","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29500","21.05","21.05","14","14","14","14","19","112.17",".07","1940","60","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29600","0","0","0","1961.1","0","23.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29700","0","0","0","900","900","22.55","0","0","0","20","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29800","0","0","0","1827.15","0","21.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","29900","0","0","0","1762.2","0","20.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30000","22.4","22.45","15.4","18.65","15.4","18.65","306","1837.13","1.13","20800","520","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30100","0","0","0","1636.35","0","19.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30200","0","0","0","1575.5","0","18.55","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30300","0","0","0","1516.05","0","17.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30400","0","0","0","1458.05","0","17.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30500","11","11","11","11","11","11","1","6.1","0","1680","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30600","0","0","0","1346.2","0","15.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30700","0","0","0","1292.4","0","15.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30800","0","0","0","1240.05","0","14.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","30900","0","0","0","1189.1","0","14.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31000","11.45","15","11.3","12.55","12.1","12.55","20","124.05",".05","5960","-60","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31100","0","0","0","1091.35","0","13","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31200","0","0","0","1044.65","0","12.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31300","0","0","0","999.35","0","12.05","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31400","0","0","0","955.45","0","11.55","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31500","0","0","0","19.3","20","11.1","0","0","0","3280","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31600","0","0","0","871.75","0","10.7","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31700","0","0","0","831.95","0","10.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31800","0","0","0","793.5","0","9.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","31900","0","0","0","756.35","0","9.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25600","0","0","0","2622.95","0","107.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25700","0","0","0","3315.45","0","103.35","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25800","0","0","0","3228.25","0","99.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","25900","0","0","0","3361.45","0","95.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26000","49.95","57","33.25","36.9","34","36.9","799","4161.31","6.51","42680","-620","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26100","0","0","0","3345.35","0","89.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26200","0","0","0","3252.75","0","85.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26300","0","0","0","3160.85","0","82.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26400","0","0","0","3069.65","0","79.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26500","31.5","44","31.1","40.4","40","40.4","32","169.84",".24","2760","-20","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26600","0","0","0","2889.6","0","73.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26700","0","0","0","2800.8","0","71.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26800","0","0","0","3476.8","0","68.55","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","26900","0","0","0","3387.05","0","66","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27000","40","40","29.2","31.5","33.5","31.5","489","2643.71","3.11","20760","800","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27100","0","0","0","3209.7","0","61.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27200","0","0","0","3122.15","0","58.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27300","0","0","0","3035.45","0","56.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27400","0","0","0","2949.65","0","54.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27500","30.5","31","24","24.1","24.1","24.1","11","60.56",".06","900","40","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","27600","0","0","0","3552.7","0","50.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32000","15","15","12.05","12.05","12.05","12.05","72","460.98",".18","36500","20","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32100","0","0","0","685.9","0","8.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32200","0","0","0","652.6","0","8.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32300","0","0","0","620.55","0","8.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32400","0","0","0","589.7","0","7.8","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32500","0","0","0","560.05","0","7.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32600","0","0","0","531.55","0","7.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32700","0","0","0","504.25","0","6.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32800","0","0","0","478","0","6.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","32900","0","0","0","454.25","0","6.4","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33000","0","0","0","430.35","0","6.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33100","0","0","0","407.45","0","5.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33200","0","0","0","384.25","0","5.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33300","0","0","0","363.2","0","5.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33400","0","0","0","343.1","0","5.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33500","0","0","0","323.9","0","5.05","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33600","0","0","0","305.6","0","4.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33700","0","0","0","311.95","0","4.65","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33800","0","0","0","294.05","0","4.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","33900","0","0","0","582.35","0","4.3","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","30-Apr-2020","CE","34000","0","0","0","559.3","0","4.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","20400","0","0","0","3724.9","0","833.7","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","20500","0","0","0","3657.8","0","811.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","20600","0","0","0","3590.6","0","789.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","20700","0","0","0","3525.1","0","767.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","20800","0","0","0","3460.4","0","746.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","14500","0","0","0","3182","0","3454.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","14600","0","0","0","3114","0","3385.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","14700","0","0","0","3046.9","0","3317","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","14800","0","0","0","2980.8","0","3249.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","14900","0","0","0","2914.95","0","3182.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15000","0","0","0","2850.8","0","3117","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15100","0","0","0","2787.6","0","3052.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15200","0","0","0","2725.35","0","2988.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15300","0","0","0","2664.05","0","2925.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15400","0","0","0","2603.7","0","2863.05","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15500","0","0","0","2544.35","0","2801.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15600","0","0","0","2485.9","0","2741.55","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15700","0","0","0","2428.45","0","2682.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15800","0","0","0","2371.95","0","2623.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","15900","0","0","0","2316.4","0","2566.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16000","0","0","0","2261.75","0","2509.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16100","0","0","0","2208.1","0","2453.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16200","0","0","0","2155.4","0","2399.05","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16300","0","0","0","2103.6","0","2345.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16400","0","0","0","2052.75","0","2292.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16500","0","0","0","2002.8","0","2240.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16600","0","0","0","1953.8","0","2188.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16700","0","0","0","1905.75","0","2138.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16800","0","0","0","1858.55","0","2089.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","16900","0","0","0","1812.3","0","2040.6","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17000","0","0","0","1766.95","0","1992.95","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17100","0","0","0","4006.15","0","1946.15","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17200","0","0","0","3939.6","0","1900.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17300","0","0","0","3873.7","0","1855.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17400","0","0","0","3808.6","0","1810.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17500","0","0","0","3743.45","0","1767.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","17600","0","0","0","3935.85","0","1724.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26200","0","0","0","3099.65","0","151.9","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26300","0","0","0","3017.55","0","147.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26400","0","0","0","2936.35","0","142.75","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26500","0","0","0","2856.15","0","138.4","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26600","0","0","0","2776.9","0","134.2","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26700","0","0","0","2698.7","0","130.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26800","0","0","0","2621.55","0","126.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","26900","0","0","0","2545.5","0","122.25","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","27000","0","0","0","2470.55","0","118.45","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","27100","0","0","0","2397.7","0","114.85","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","27200","0","0","0","2324.9","0","111.3","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","20900","0","0","0","3396.5","0","726.4","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","21000","0","0","0","3398.95","0","706.5","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","21100","0","0","0","3317.05","0","687.05","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","21200","0","0","0","3236.05","0","668.1","0","0","0","0","0","17249.3"
"BANKNIFTY","03-Apr-2020","07-May-2020","CE","21400","0","0","0","3076.75","0","631.6","0","0","0","0","0","17249.3"
